anime_id,genre_id
1400,"1, 2, 4, 7, 19, 21, 29, 33"
4807,"2, 4, 19"
2573,"2, 7, 35"
196,"4, 7, 11, 28, 29"
19845,4
31231,"2, 9, 16"
34325,"1, 2, 4, 9, 16"
1119,"2, 4, 7, 9, 16"
1553,"1, 2, 29"
1489,"4, 8, 17, 23, 41"
10572,"4, 8, 28, 37"
1256,"2, 29, 33"
789,"7, 9, 25, 39"
14617,"1, 2, 13, 27, 30"
24133,"1, 8, 9, 11, 20, 26, 39"
10923,"4, 22, 38"
15673,21
1720,"4, 7, 11, 26, 28"
30547,"9, 17"
26453,"21, 28"
5992,"4, 7, 26, 28, 33, 35"
2006,"2, 4, 9, 10, 33"
303,"4, 17, 39"
3266,"4, 7, 26"
3359,"1, 9, 13, 31, 39"
280,"2, 4, 9, 31"
1797,"4, 7, 23"
5116,"28, 32, 35"
27653,"4, 16, 33"
17827,"11, 26, 28"
8624,"1, 2, 4, 9, 33"
28221,"1, 4, 9"
5155,"7, 13, 26"
19261,"4, 23"
18343,"20, 28"
2280,4
2999,"7, 13"
10079,"4, 8, 11, 26, 28"
21511,"1, 20, 28, 29, 35"
32376,"22, 33"
15819,"22, 33"
580,4
10122,"7, 21, 29, 30, 35"
1431,"1, 2, 4, 33"
1504,"7, 19, 20, 29"
31884,"1, 9, 17, 28, 31, 35"
1951,"2, 9, 14, 29, 39"
4232,"19, 29"
30514,21
12591,"16, 17"
32634,"4, 33"
33606,"1, 2, 4, 9, 33, 38"
17115,"1, 2, 4, 9, 16"
1525,"1, 2, 4, 9, 16"
16678,"2, 4, 9, 16"
32160,"1, 4, 9, 17, 21, 31"
31559,37
5996,"1, 4, 33, 37"
1357,"1, 18, 29, 33"
28625,"13, 25, 29"
7768,"4, 22, 38"
4208,"1, 19"
2625,"4, 9, 16, 29, 33"
4166,"4, 8, 26"
687,"2, 4, 9, 17, 26, 29, 31, 39"
711,"7, 20, 29, 36"
8422,"4, 31, 41"
2746,"1, 20, 29"
19023,"7, 21"
6165,"7, 11, 21, 26"
6489,"1, 2, 4, 7, 8, 9, 11, 17, 26, 28"
1249,"1, 2, 4, 19, 20, 29, 36"
31763,"1, 10, 26, 28, 29"
1762,"1, 2, 7, 9, 13"
10431,"4, 23"
11703,"1, 4, 28, 33, 38, 39"
891,"1, 2, 4, 9, 29, 33, 38"
12035,"7, 25, 30, 40"
9347,"4, 9, 11, 26, 41"
1929,"1, 4, 9, 17, 31"
981,"4, 8, 11, 26, 28, 33"
20945,"1, 2, 4, 29"
11281,"1, 4, 19, 23, 27, 33"
5968,"1, 4, 18, 29, 33, 37"
18045,"7, 26, 28"
1578,"2, 4, 7, 9, 17, 26, 29, 31"
1032,"2, 7, 13, 26"
33197,"10, 25"
1415,"1, 2, 4, 33"
9630,"4, 13"
2613,"2, 7, 29"
2235,"7, 25, 29"
1174,"9, 17, 26"
31442,"1, 4, 9, 35, 39"
229,"4, 18, 23"
28431,"1, 2, 9, 16"
6201,"4, 8, 11, 28"
1954,"1, 2, 9"
1942,"2, 29"
28105,"2, 4"
33491,"4, 31, 35"
508,"2, 4, 16"
1549,"2, 7, 9, 29"
2832,"2, 4, 7, 9, 10, 17, 18, 19, 28, 29, 35, 38, 39"
971,"1, 2, 16, 19, 29, 33, 38"
4999,"4, 8, 11, 18, 26, 33"
23369,4
1668,"1, 2, 4, 29, 33, 37"
1186,"1, 2, 4, 7, 28, 29, 33, 37"
8440,4
3456,"26, 28, 32"
2118,"1, 33, 37"
1890,"7, 9, 21, 29, 31"
10116,4
956,"2, 19, 29, 33"
24169,"4, 22"
3031,"2, 4, 7, 9, 33"
993,"4, 7, 11, 19, 26, 29"
7559,"1, 9, 17, 26, 33, 39"
126,"4, 7, 26"
3519,4
4240,"1, 2, 19, 36"
12481,"4, 6, 14, 22, 39, 41"
2230,"7, 17, 31"
11161,"4, 8, 26, 28"
642,"8, 26, 33"
1192,"14, 25, 39"
2487,"2, 7, 9, 29"
10213,"4, 8, 11, 18, 26, 28, 38"
2501,"2, 4"
2201,"1, 2, 7, 9, 16"
212,"1, 2, 4, 19, 29, 38"
11227,"1, 4, 19, 29"
29317,"4, 8, 11, 26"
419,"2, 4, 13, 33, 39"
8677,13
11751,"1, 21, 29"
7375,"4, 23"
2578,"2, 4, 9, 16"
1587,"6, 13, 39"
2715,2
1540,"26, 33, 37"
1111,"1, 2, 4, 8, 19, 29, 36"
31909,"4, 35"
1024,"1, 7"
1248,"1, 7, 19, 20, 26, 29, 36"
29223,"1, 19, 29"
5755,"1, 19, 20, 29, 33, 36"
492,"1, 2, 19, 29"
405,"14, 39, 41"
2122,"1, 33, 37"
3690,"2, 4, 19, 26"
2055,"2, 7, 22, 35"
2722,"1, 2, 29, 36"
12565,"1, 9, 17, 26, 33, 39"
5136,1
6734,"29, 36"
3854,"7, 29, 36"
7109,"1, 2, 9, 17"
3710,"14, 39"
3227,"1, 9, 13, 20, 31"
4190,"4, 9, 31"
31234,"4, 30, 35"
5043,21
8277,"1, 4, 8, 11, 27, 28"
641,"4, 8, 26, 33"
20423,"9, 22"
5914,"4, 8, 32, 35"
15783,"1, 2, 4, 22, 33"
193,"4, 7, 8, 11, 17, 26, 28"
2016,"7, 9, 14, 22"
1040,"31, 35"
9693,"7, 37"
3615,"4, 9, 11, 26, 31"
5023,"1, 2, 13, 18, 27"
561,"2, 19, 29, 33"
1166,"2, 19, 29, 33"
4332,"1, 22"
2029,"7, 9, 26"
20021,"1, 2, 9, 10, 26"
12727,"4, 13, 30"
2493,"7, 28, 37"
1129,"4, 26, 29"
1481,"1, 2, 4, 7, 26, 29"
30355,"4, 28, 35"
11837,"1, 7, 14, 26, 29, 30, 39"
9547,"7, 13, 35"
3631,"2, 9"
750,"4, 35"
6246,7
25437,"11, 26, 31"
2684,"1, 29, 33, 37"
2121,"1, 33, 37"
32483,"28, 37"
514,"7, 14, 17, 25, 26, 39"
22699,"1, 2, 4, 9, 18, 33, 35, 38"
124,"2, 7, 9, 26, 31"
9154,"22, 33"
2215,"19, 29"
5091,"2, 4, 13, 39"
3462,"7, 31, 35"
1917,"19, 20, 29, 36"
33546,"1, 9, 10"
1792,"1, 2, 19, 29, 33"
13377,"4, 28, 30, 35"
19365,"1, 4, 23"
30806,"1, 7, 13, 19, 20, 29"
884,"1, 9"
19841,"4, 15, 35"
3248,"1, 7, 13, 39"
21851,"23, 28, 35"
5830,"4, 16"
3501,"2, 9, 13, 26"
6479,"26, 32, 35"
2274,21
1841,4
292,"7, 33, 37"
896,"2, 4, 9, 29, 33"
118,"2, 4, 9"
2973,"9, 29"
603,"1, 4, 9, 17, 31"
12163,"7, 29"
2569,"2, 7"
636,"2, 4, 7, 18, 27, 33"
2772,"1, 9, 33"
1768,"1, 2, 7, 19, 29, 33"
5967,"1, 4, 18, 29, 33, 37"
3547,"4, 24"
5891,19
20889,25
6794,"1, 18, 38"
13247,"2, 4, 33"
32153,"7, 17, 25, 40"
2707,"2, 16"
1509,"2, 4, 17, 26, 31"
1935,"1, 19, 21, 22, 26, 29"
936,"2, 4, 7, 9, 33, 39"
800,"4, 29, 35"
4054,"4, 35"
9884,4
31756,"1, 7, 33, 39, 41"
2363,"2, 4, 9, 16"
6973,"1, 13, 20, 38"
8800,"1, 13, 20, 38"
1703,"1, 7"
2492,"7, 26, 37"
3317,"2, 29"
1648,"4, 26, 29"
1923,"1, 2, 4, 7, 26, 29"
2087,"4, 9, 19, 33"
3196,"7, 13, 16, 31, 35"
2554,"7, 13, 35"
28391,"7, 28, 29, 37"
812,"2, 7, 17, 29"
2090,"1, 2, 19, 26, 29, 33"
10259,"2, 39"
1837,"1, 2, 4, 23, 29, 33"
2646,9
1930,"4, 9, 17, 31"
22189,"4, 30"
30039,10
10604,"1, 4, 22, 26"
31068,"17, 31"
3349,"1, 4, 29, 38"
28423,"4, 26, 28, 33, 39"
10893,"1, 9, 39"
6209,"19, 21, 35"
89,"7, 19, 20, 29, 36"
5395,"1, 19, 29"
18095,"4, 8, 26, 28"
10549,"1, 9, 17, 31"
12863,"21, 31, 35, 37"
9127,"1, 4, 33, 39"
300,"1, 6, 9, 14, 26"
15411,"26, 31"
8092,13
25045,4
11241,"1, 2, 13, 27, 30, 38"
1817,"4, 8, 11, 26, 29"
25907,29
261,"4, 11, 26, 35"
24347,"33, 37, 38"
2757,"1, 4, 9"
1501,4
9675,"4, 33, 39"
2243,"1, 2, 7, 13"
1804,"4, 7, 26, 31, 35, 39"
1423,"1, 2, 4, 33"
1398,"2, 4, 19, 29, 33"
2223,"9, 35"
4086,"2, 4"
6890,"4, 17, 30, 35"
6031,"18, 28, 33"
23849,"2, 9, 16"
6112,"4, 8, 9, 13"
1727,"7, 9, 21, 26, 28"
8017,"1, 7, 19, 20, 29"
21195,"1, 4, 9"
3071,"7, 20, 29"
21065,"7, 21"
882,"1, 2, 4"
9875,"9, 17"
2682,"1, 33, 37"
14751,"6, 17, 26, 31"
8361,"4, 8, 16, 28, 33, 35"
12549,"4, 8, 26, 39"
1795,"1, 2, 4, 24, 29"
2520,"4, 9, 33, 38"
266,"7, 19, 20, 26, 29, 33, 35"
262,"4, 11, 26, 28"
1956,"1, 8, 18, 28, 38"
4196,"1, 8, 18, 28, 38"
17497,"9, 17, 31"
5045,"1, 4, 8"
20745,"21, 28, 35"
34447,"8, 11"
2248,"1, 4, 9, 18, 33, 37"
9988,"7, 26, 28"
10346,37
7845,"2, 9"
19285,"1, 7, 9, 33, 38"
1603,"1, 19, 29"
391,"2, 9, 33"
20473,"4, 28, 33, 37"
2725,"4, 17, 23, 24, 29, 33, 36"
8023,4
2728,21
743,"7, 26, 28, 35"
33589,
595,"7, 9, 22, 26, 39"
4548,"1, 4, 17, 33, 38, 39"
313,"7, 26, 28, 31, 37"
244,"13, 22"
1214,"4, 7, 30, 35"
2259,"4, 9, 17, 26, 28, 31"
32741,"20, 28"
1859,"1, 33, 37"
29101,8
7580,"1, 8, 18, 28, 38"
22057,"4, 26, 30, 39"
1230,"2, 7, 19, 20, 29"
21671,"4, 29, 33"
11079,"4, 28, 30"
1707,"1, 4, 18, 29, 33, 37"
670,"7, 26, 35"
630,"4, 17, 26, 29"
83,"7, 19, 20, 26, 29"
2144,"1, 2"
7367,"1, 2, 4, 33"
9568,"1, 4, 7, 13, 27, 33"
33569,"2, 4, 9"
5940,"1, 2, 9"
23201,"1, 13, 18, 27, 38"
538,"4, 11, 26, 29, 33"
1517,"1, 4, 7, 9, 14, 17, 26, 29"
3086,"1, 9, 29"
423,"4, 20, 29, 33"
1532,"4, 7, 26, 31, 34, 35"
4532,"1, 19, 29"
10622,"1, 2, 4, 19, 29"
9005,"4, 11, 26"
19157,"4, 16, 39"
285,"1, 2, 7, 19, 20, 29"
5311,"1, 19, 29"
109,"2, 4, 19, 29"
29589,"4, 26, 28, 33"
115,"2, 4, 9"
25011,"4, 8, 9, 17"
10348,29
13281,21
3367,13
25719,"4, 30"
4353,"4, 7, 26, 28, 34"
2793,"2, 7, 9, 29"
1448,"2, 19, 29, 33"
1654,"4, 7, 26, 28, 32, 35"
7333,"9, 26"
3991,"2, 4, 9, 17"
23945,"4, 8, 9, 17, 28, 33"
1018,"2, 4, 9, 17, 33"
7857,"4, 13"
5249,2
9917,"2, 4, 7, 9, 16"
25805,"2, 9, 16"
9806,"1, 9, 13, 18"
14627,"4, 28, 30, 35"
2965,"22, 29"
544,"1, 2, 29, 36"
2316,37
2289,"2, 4, 19, 29"
6032,"7, 9, 19"
13029,"2, 7"
9618,"4, 8, 11, 26, 29"
4151,"1, 2, 13, 27, 39"
1068,"2, 19, 29, 33"
8368,"4, 8, 16, 28, 33, 35"
62,"7, 11, 17, 26"
17357,"9, 16, 17, 31"
2645,"2, 4, 9, 16, 29, 33"
894,"2, 4, 9, 29, 33"
9330,"1, 17, 26, 28, 30, 39"
6055,"3, 33, 37"
4124,"9, 16, 17, 31"
4856,1
1760,"1, 2, 7, 20, 30"
6726,"7, 26, 31"
4334,"1, 29, 33"
509,"4, 7, 26, 28, 35"
5296,"1, 14, 28, 33, 39"
3129,"4, 14"
4485,"7, 13, 15, 26"
1420,"1, 2, 4, 33"
1502,"4, 9, 17, 23, 30"
6199,17
4406,"1, 19, 33"
10370,"2, 37"
2614,"2, 7, 29"
2231,"26, 28"
7474,"4, 7, 26, 29"
14685,"4, 26, 29"
9883,4
1121,"2, 4, 7, 9, 16"
3765,"2, 9"
2510,"19, 23, 29"
3098,"1, 19, 29"
2420,"7, 29, 30, 36"
8908,"4, 28"
5734,"11, 26, 39"
9063,"4, 8"
4066,"2, 20, 25, 26, 29, 36"
10513,4
6709,"4, 11, 26, 35"
5104,2
2212,"1, 19, 29"
404,"1, 2, 4, 8, 9, 30"
27737,"1, 16"
2131,"4, 8, 17"
1629,"1, 7, 14, 25"
4854,1
3646,13
24909,"2, 4, 22, 33"
21333,"7, 21"
146,"4, 7, 17, 26, 29"
554,"2, 4, 7, 13, 19, 20, 26, 33"
4074,"2, 7"
3425,"2, 16, 35"
2933,"4, 24, 29"
1290,"19, 24, 29"
4936,"4, 18, 35"
10740,"2, 4, 7, 9, 16"
1882,"9, 17, 28"
6056,"1, 13, 18, 33"
30464,"4, 6, 8, 9"
4075,"1, 4, 19"
3159,"4, 26, 28, 35"
33037,21
278,"1, 4, 29, 33"
4083,"1, 29, 36"
20545,"4, 8, 9, 26"
2928,"2, 7, 9, 10, 17, 29"
13053,21
26449,"1, 2, 9"
3193,"4, 29"
2205,"1, 4, 19, 29, 33"
33041,"1, 7, 19, 29"
694,"4, 7, 26, 35"
1219,"4, 7, 26"
15633,"1, 4, 8, 28, 33, 38, 39"
17113,"4, 8, 16, 33"
14893,"4, 8, 26"
25383,"4, 16, 33, 36"
8536,"4, 26, 28, 39, 41"
4855,1
13287,"4, 29"
2494,"4, 8, 9, 11"
649,"4, 8, 11, 26"
21407,"1, 9, 17, 31"
1645,"1, 2, 7, 29, 30, 36"
1721,"7, 26, 28, 35"
15377,"1, 4, 8, 11, 27, 28"
8228,"2, 4, 14, 28, 33, 39"
727,"4, 16, 31"
15609,"4, 8, 11, 26, 28, 30"
8078,"1, 4"
3948,"1, 4, 8, 11, 26, 39"
6741,"1, 4, 6, 9, 17"
10945,"4, 23, 26, 28"
1469,"1, 2, 4, 9"
942,"4, 7, 9, 22, 26"
29129,"4, 26, 28, 31"
2611,"4, 16"
1638,"2, 9"
33420,21
7245,9
623,"2, 4, 17, 26, 28"
10297,"4, 28"
10502,"4, 35, 39"
18121,"4, 28, 33, 37"
605,"4, 9, 26"
5037,"2, 7, 29"
31430,"1, 7, 14, 29, 30, 36"
4804,26
23405,"33, 39"
5763,"1, 7, 20, 29, 36"
1112,"1, 2, 4, 8, 19, 29, 36"
2884,"1, 4"
2688,"1, 2, 20, 29, 33"
27815,"1, 10, 33"
12505,"1, 4, 8, 28, 39"
111,"2, 4, 17, 29"
2632,"2, 4, 16, 29, 33"
2166,"4, 35"
3053,"4, 7, 33, 37"
128,"1, 7, 19, 29, 33"
6735,"29, 36"
487,"4, 8, 9, 11, 26, 28"
3146,"2, 19, 20, 29, 33"
1169,"2, 7, 29"
6069,"4, 6, 14, 22, 39, 41"
2178,"1, 14, 29"
2938,21
704,"7, 26, 35, 39"
5859,"1, 29, 38"
219,"1, 4, 7, 19, 25, 29, 33, 36"
4073,"1, 19"
7135,"2, 17, 39"
8062,4
860,"1, 4, 6, 9, 17"
3162,"2, 7, 13, 35"
8410,"2, 4, 37"
88,"7, 19, 20, 29, 36"
13201,"1, 2, 4, 9"
21325,"4, 28, 35, 39"
30365,"1, 6, 8, 9, 11, 26"
7396,"4, 9, 11, 17, 26, 28, 30"
2584,"1, 7, 19, 20, 29"
1377,"7, 29, 36"
1127,"4, 8, 17, 29"
29087,"4, 9, 28, 33, 39"
965,"4, 9, 35"
886,"4, 8, 11, 26, 39"
2120,"1, 33, 37"
16419,"1, 9, 17, 31"
895,"2, 4, 9, 29, 33"
1599,"1, 2, 29, 33, 38"
6418,"1, 4, 33, 37"
1800,"1, 2, 7, 18, 33"
2784,"4, 8, 11, 17, 26"
29868,"9, 16, 17, 31"
3288,"1, 19, 20, 36"
1902,"4, 9"
3689,"2, 4, 19, 29"
1898,"1, 4, 8"
30376,"4, 28, 35"
17725,"17, 21, 33"
1805,"1, 2, 4, 6, 39, 41"
7590,"4, 11, 26"
25375,"17, 21, 26, 39"
33372,"1, 4, 9, 17"
1597,4
20743,"1, 2, 4, 9, 16"
7793,"1, 33, 37"
33031,37
2263,"2, 4, 29, 33"
12783,"4, 8, 11, 29, 33, 39"
1541,"1, 13, 18"
14629,"1, 20, 29"
8754,"4, 35"
3672,"4, 29, 33, 38"
22117,"1, 9, 30, 39"
27887,"4, 35"
4943,"2, 9, 21"
14117,"1, 14, 28, 39, 41"
2964,"7, 29, 32"
2119,"1, 33, 37"
10578,"1, 4, 8, 28, 39"
8366,"4, 8, 16, 28, 33, 35"
1755,4
17419,"1, 2, 9, 17"
296,"1, 2, 4, 9, 28, 29, 33"
7435,"2, 6, 9, 17, 33"
12471,"1, 2, 7, 19, 29"
377,"1, 2, 3, 4, 29, 33"
19109,"4, 8, 9, 17"
7254,"1, 6, 9, 13, 20, 31, 39"
12461,"9, 26, 31, 39"
8465,"4, 8, 9, 17, 33"
3326,"5, 7, 13, 25"
12963,"9, 17, 31"
6297,"1, 2, 4, 16, 38"
10098,"4, 7, 9"
4262,"1, 2, 9, 13, 18"
2695,"1, 2, 19, 29, 36"
1243,"7, 14, 22, 25, 39"
28819,"4, 8, 26, 28, 33"
31980,"4, 8, 26, 33"
9922,"4, 7, 8, 11, 26"
1035,"2, 4, 9, 31, 34"
6275,"2, 9, 16"
10933,"2, 4, 8, 11, 23, 26"
13727,"4, 28, 29, 35"
32151,"1, 21, 29"
21879,4
26395,"4, 33, 37"
28835,"23, 28, 35"
688,"7, 17"
6166,"4, 8, 11, 26, 29"
8648,"4, 9"
31147,"1, 6, 7, 9, 22, 29, 38, 39"
16355,"1, 9, 26, 30"
5802,"9, 39"
22513,21
32415,"1, 6, 9, 17, 39"
4486,"1, 19, 29, 33"
3602,"1, 7, 29, 36"
646,"4, 33, 39"
1082,"4, 7, 22, 24, 25, 29"
9957,"13, 35"
2598,"1, 2, 7, 19, 29, 33, 36"
7148,"4, 8, 11, 26, 28, 30"
21235,"1, 2, 9, 17, 33"
25897,4
273,"7, 17, 33, 35"
24371,"7, 19, 20"
3618,4
1074,"2, 4, 10, 33"
466,"1, 2, 4, 9, 33, 38"
19099,"2, 9, 16"
6560,"4, 5"
30749,"1, 8, 9, 11, 19, 26, 28, 39"
7016,4
30412,"1, 4, 14"
30381,"19, 26, 29"
3954,"4, 28"
30567,"4, 33, 37"
2633,"2, 4, 9, 16, 29, 33"
5143,"1, 19, 29"
1218,"4, 7, 8, 26, 28"
5505,"1, 20, 29"
2128,"1, 2, 19, 29, 33"
1487,"2, 4, 9, 10, 17, 29"
33419,"26, 28, 31"
2579,"2, 13, 16, 26"
12027,"7, 13"
4657,"1, 2, 4, 9"
495,"2, 4, 8, 9, 17, 33, 39"
2705,"2, 3, 33, 37"
11457,"9, 31, 39"
3028,"1, 9, 20, 29"
12499,"4, 16, 33"
2814,"4, 16"
2629,"4, 16, 29, 33"
4362,"4, 29"
3012,"33, 37"
19889,"4, 23, 35"
15895,"26, 28, 31"
10359,"9, 17, 31"
757,"2, 7, 9"
865,"2, 19, 29, 33, 36"
31930,"1, 4, 8, 29"
4411,"4, 19, 33, 36"
7322,"4, 8, 28"
12659,21
25259,28
1748,"4, 29, 33"
5526,"4, 9, 16"
11911,"4, 31"
23871,"4, 21, 35"
19825,33
20843,4
30919,"4, 9, 35"
7536,"19, 20, 29, 36"
6245,"4, 29, 30"
422,"4, 20, 29, 33"
6162,"1, 2, 3, 29"
22759,4
1265,"2, 9, 27, 33"
28723,"21, 28, 31"
13047,"2, 16, 33"
1550,"7, 31, 37"
10036,"7, 21, 26, 29, 31"
10897,"4, 26, 28, 30, 35"
357,"4, 8, 17"
2255,"1, 19, 29, 33"
2703,"33, 37"
8365,"4, 8, 16, 28, 33, 35"
15547,16
293,"4, 9, 29"
12343,"1, 2, 4, 8, 24, 29"
563,"4, 26, 29"
378,"1, 2, 3, 4, 29, 33"
23115,"4, 22, 38"
318,"4, 8, 11, 26, 29"
2217,"4, 8, 11, 26, 29"
30651,"4, 35"
18053,"7, 26, 28"
13367,"4, 8, 11, 22, 26, 28, 30"
6229,"1, 7, 13, 20"
557,"4, 13, 26, 29, 33"
3659,"2, 4"
3182,"4, 15, 26, 35"
17585,"7, 26, 28"
10114,"4, 33"
22661,"9, 33"
2783,"2, 9, 31"
4136,"4, 8, 28, 35"
1771,"1, 33, 37"
11635,"1, 28, 29, 38"
27709,"4, 28, 30, 35"
4031,"1, 4, 18, 28, 33"
6330,"4, 9, 39"
2934,4
2811,"2, 7, 19, 29"
2620,"1, 2, 19"
11787,"1, 2, 4, 33, 38"
924,"2, 19, 29, 33"
3964,"1, 7, 19, 20, 29, 36"
6964,"1, 4, 6, 18, 33"
9624,"8, 23, 26, 30"
17082,"4, 28, 33, 35"
4339,"7, 28, 37"
10582,"4, 6, 8, 9, 26, 30"
2786,"1, 10, 33"
5082,"10, 33"
723,"7, 31, 35"
8956,"1, 2, 16"
897,"2, 9, 29, 33"
13755,21
6971,"2, 6, 38, 39"
771,"7, 9, 31"
4211,"1, 4, 9, 28, 33"
5036,21
248,"4, 8, 11, 26, 33"
5129,"2, 19, 29"
24629,"4, 30, 35"
15005,"4, 8, 30"
21415,"1, 8, 9, 28, 30"
21835,10
8599,"4, 8"
4306,"9, 16, 26"
4468,"2, 9"
1247,"2, 4, 29, 33"
30292,"10, 28, 35"
4723,"7, 13, 26"
7774,"4, 8, 9"
2180,"4, 26, 28, 35, 37"
7329,"2, 4, 16"
14853,"13, 39"
447,"1, 7, 33"
10532,4
2334,"2, 13, 26"
1893,"4, 26, 31, 35"
32664,"4, 16, 35"
8123,"4, 35"
9353,"7, 11, 17, 26"
24823,21
1756,4
10260,"1, 2, 9"
6527,"1, 4, 9, 17, 31"
33658,"20, 28"
5250,"1, 9, 19"
297,"1, 2, 4, 8, 33"
9095,"2, 13"
11255,"1, 8, 18, 28, 38"
12585,"33, 37, 38"
9750,"4, 8, 26, 33, 39, 41"
3720,"9, 16"
9773,"7, 31"
2457,"4, 17, 30"
30379,"4, 30, 35"
17855,"4, 9, 35"
594,"1, 2, 4, 33, 38"
19855,"1, 39"
616,"7, 9, 17, 31"
10197,"4, 39"
1300,"4, 31"
2826,"2, 9, 16"
8705,4
4069,"4, 26"
10823,"4, 18, 35"
25859,"4, 28, 30, 39"
33142,"2, 4, 9"
2511,"1, 29"
1103,"4, 8, 19, 26, 29"
2612,"16, 17"
32555,"4, 28, 35"
1001,"2, 7, 33"
10074,"1, 2, 4, 33"
926,"2, 19, 29, 33"
21845,"7, 26, 28, 29"
1952,"1, 2, 7, 9"
23487,"4, 17"
14355,"2, 4, 35"
2387,"7, 26"
19429,"1, 28, 32"
2576,"7, 13, 35"
9858,"2, 3, 33, 37"
1123,"2, 9, 33, 39"
7229,7
3853,"1, 4, 16, 33, 38"
6855,2
234,"2, 33, 37"
1802,"1, 2, 4, 8, 24, 29"
2635,"4, 9, 16, 29, 33"
5973,"4, 8, 29, 33"
271,"2, 19, 29, 33"
32946,22
797,"4, 8, 11, 26"
6882,"4, 8, 28, 33"
16928,"4, 9, 31"
6958,4
18247,"1, 4, 11, 19, 29"
8208,"2, 4, 14, 28, 33, 39"
26063,"2, 4, 14, 33, 39"
2704,"1, 19, 22, 24"
3935,"1, 2, 13, 19"
14059,33
20909,"35, 39"
1433,"1, 2, 4, 33"
28817,"1, 4, 28, 32"
33741,"4, 19, 24, 29"
921,"4, 17, 23"
13173,"9, 35"
1881,"9, 17, 28"
13619,"4, 23, 28"
6500,"1, 8, 30, 38, 39"
27419,"21, 28, 35"
32228,"4, 33, 37"
23067,"1, 2, 4, 16, 19, 29, 33, 38"
1043,"1, 17, 22, 39"
179,"4, 17, 26, 28"
3069,"1, 2, 7, 20, 29, 36"
3021,"1, 4, 26, 28, 38"
314,"7, 31, 37"
1749,"4, 8, 26, 39"
1497,"7, 21, 26"
9736,"4, 6, 8, 9, 26, 30"
1593,"4, 28, 35"
288,"1, 2, 4, 29, 33, 37"
32379,"1, 2, 6, 7, 9, 14, 20, 26, 30, 39"
22745,"11, 26, 31"
2802,"7, 31, 35"
4201,"7, 13, 35"
11177,2
31050,"1, 6, 29, 33, 38, 39"
1757,4
2795,"1, 7, 9, 19, 26, 29"
9837,"1, 7, 30"
8187,4
6733,"7, 29, 36"
260,"4, 7, 11, 26, 35"
21541,4
17919,"17, 36"
4808,"1, 2, 24, 29, 38"
26183,"1, 8, 18, 28, 30, 38"
16964,4
24821,"28, 35"
667,"4, 7, 26, 28, 32, 35"
30915,"1, 9, 33, 38, 39, 41"
18495,"4, 28, 35"
25939,"1, 2, 17"
20999,"4, 10, 23, 35"
86,"4, 7, 19, 20, 29, 36"
9040,"1, 19, 29, 33"
1109,"7, 14, 22, 30"
8235,"2, 4, 9, 35"
15431,35
2970,"2, 9, 17, 33"
21177,"1, 13, 19, 29"
21707,"21, 31, 37"
25857,"21, 31"
919,"7, 26, 29"
11491,"4, 28, 30, 35"
3024,"1, 9, 22, 26"
5201,"2, 4"
23459,"1, 4, 9"
533,"4, 35"
19391,"4, 23"
420,"2, 20, 29, 33"
12857,"1, 19, 26, 33"
10702,"1, 9, 18, 29, 39"
2114,"1, 9, 17, 33"
7330,"2, 4, 16"
1675,"1, 19, 29, 33"
5484,"2, 4, 9, 33, 39"
4101,"4, 9, 16"
1266,"2, 9, 27, 33"
12455,4
28789,"7, 21, 30"
373,"2, 4, 19, 29, 30"
2089,"1, 2, 19, 26, 29, 33"
8632,4
63,"4, 8, 11, 26, 29"
1758,4
2653,"2, 4, 9, 16, 33"
1317,"33, 37"
18851,"4, 9, 17"
3355,2
1996,"4, 9, 39"
850,"4, 7, 26, 28, 34"
1581,"4, 7, 11, 17, 26, 28"
385,"7, 9, 29, 39"
10470,"1, 9, 20, 29"
12483,"4, 6, 14, 22, 39, 41"
1904,"6, 9, 13, 17, 26, 31, 39"
25689,"8, 11"
2831,"2, 7, 35"
2905,"8, 18, 28, 38"
24451,"4, 11, 26, 28"
1204,"7, 9, 16"
671,"7, 21"
27857,4
5274,"2, 4, 8, 9, 17, 28"
5953,"17, 31"
11209,"1, 8, 11, 18, 28, 38"
1161,"2, 4, 9, 19, 33"
3836,"2, 13"
11615,"4, 28, 35"
2603,"1, 9, 29"
12663,"2, 4, 26, 31, 34"
29697,"4, 28, 33, 37"
18099,"4, 28, 30, 35"
11483,"3, 37"
33524,"4, 28, 30"
3005,"2, 7, 9, 33"
2628,9
2580,"4, 5, 35"
2299,"1, 19, 29, 33"
23931,"1, 7, 20, 29, 36"
1277,"2, 6, 7, 9, 17"
6670,21
27939,"1, 18, 27, 30"
1957,"2, 4, 17, 26, 31"
937,"1, 2, 19, 24, 29"
3271,"2, 19, 29, 33"
12745,"1, 7, 33, 37"
7619,"2, 6, 39"
5936,7
9001,29
3130,"4, 14, 16"
17731,4
3394,"7, 26, 33"
12279,"1, 4, 7, 18, 26, 27"
2106,"19, 20, 29"
10732,"2, 4, 17, 33, 39"
6230,"1, 7, 13, 20"
3057,"4, 9, 26, 34, 39"
32321,"1, 2, 4, 33"
518,"17, 31"
626,"4, 9, 17, 26, 33"
29855,"9, 11, 26, 31"
12503,"1, 4, 22, 25, 33, 39, 40"
3438,"1, 33, 37"
13833,"26, 31"
10807,"4, 28, 35"
32625,"4, 33"
23299,"1, 2, 4, 9, 16"
4793,"2, 4, 9, 16"
